3000	679.4563049009196
4000	626.4238403123719
5000	591.44307242218
8000	521.5618301563964
15000	464.70238900534827
20000	395.21433849560424
25000	299.5341543662293
50000	246.31996624433555
100000	191.0245806067057
200000	160.91769269954153
500000	74.12011697547055
1000000	28.243018034633636
2000000	16.27973455562268
10000000	0.2761238448059684
